Title,,,,,,,Date,View,Link
"
Just Play 😎"
[그랩더기타] Lucky Strike - Maroon 5 [Guitar Tutorial / Cover / 기타레슨] - YouTube,,,,,,,2015. 2. 5.,"32,780",https://www.youtube.com/watch?v=rCyUcIWKtMw&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=68&t=0s
[그랩더기타] 개똥벌레 - 신형원 (Korean Old Pop) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2015. 5. 6.,"123,601",https://www.youtube.com/watch?v=Lujs3E3KRZE&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=69&t=0s
[그랩더기타] 봄봄봄 - 로이킴(Roy Kim) [Guitar Tutorial 기타레슨] - YouTube,,,,,,,2015. 3. 16.,"294,569",https://www.youtube.com/watch?v=b1OoEhYciXs&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=70&t=0s
[그랩더기타] 너의 의미 - 아이유 (feat.김창완) [Guitar Tutorial 기타레슨] - YouTube,,,,,,,2015. 3. 12.,"191,796",https://www.youtube.com/watch?v=FHJGGQMh0tU&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=71&t=0s
쓰여지지 않은 삶 - 스웨덴 세탁소 [Guitar lesson 기타 레슨] - YouTube,,,,,,,2015. 1. 1.,"3,265",https://www.youtube.com/watch?v=8KFHWK6ojS4&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=72&t=0s
맘에 걸려 - 스탠딩에그 [기타 강좌 Guitar Lesson] - YouTube,,,,,,,2014. 12. 27.,"5,945",https://www.youtube.com/watch?v=2is8_CLX0UA&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=73&t=0s
오래전 안녕 - 에릭남 [Guitar Lesson] - YouTube,,,,,,,2014. 12. 25.,"5,066",https://www.youtube.com/watch?v=gTGzjkfMEPM&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=74&t=0s
나는 나비 - YB (Guitar Tutorial 기타 레슨) - YouTube,,,,,,,2015. 1. 21.,"200,598",https://www.youtube.com/watch?v=XDhiLcCj0tY&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=75&t=0s
We Are Never Ever Getting Back Together - Taylor Swift [guitar tutorial 기타 레슨] - YouTube,,,,,,,2015. 1. 10.,"9,294",https://www.youtube.com/watch?v=43bnFgTe328&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=76&t=0s
끼부리지마 - 위너(Winner) [Guitar tutorial 기타 레슨] - YouTube,,,,,,,2015. 1. 3.,"15,029",https://www.youtube.com/watch?v=vxL3qgvZAkE&list=PLHUIPfxIAsYMNC4Jk9zComB3KbV3OzGFU&index=77&t=0s
"
바른 음악 생활 🤘😠👍"
"그랩더기타 ""타브악보집 SEASON #1"" 출간되었습니다! - YouTube",,,,,,,2019. 11. 18.,"8,742",https://www.youtube.com/watch?v=h_4PJe1UYTw&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=2&t=0s
"[TEASER] 그랩더기타 타브악보집 SEASON #1, 11월 18일 출간 확정!🤩 - YouTube",,,,,,,2019. 11. 15.,"4,327",https://www.youtube.com/watch?v=dJmfpfP-7b4&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=3&t=0s
당신의 연주가 어설프게 들리는 이유.. 어떻게 좋은 소리를 낼까?? [바른음악생활] - YouTube,,,,,,,2019. 11. 6.,"27,361",https://www.youtube.com/watch?v=Y2BW4kPS1Fs&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=4&t=0s
"통기타 슬라이드 활용 팁, 연주의 재미 x9999 상승!! [바른음악생활] (Eng Sub) - YouTube",,,,,,,2019. 10. 27.,"32,427",https://www.youtube.com/watch?v=FvKHjAvIaD0&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=5&t=0s
그랩더기타 타브악보집 출간되었습니다! [LIMITED EDITION vol.1] - YouTube,,,,,,,2018. 7. 5.,"38,055",https://www.youtube.com/watch?v=BDYjncjQIBQ&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=6&t=0s
그랩더기타 타브악보집 LIMITED EDITION Vol.1 이 7월 6일 (금요일) 출간됩니다! - YouTube,,,,,,,2018. 6. 29.,"9,935",https://www.youtube.com/watch?v=rrEOguquMmw&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=7&t=0s
"[EVENT!] 그랩더기타 악보집 초판 완판 및 서점 입고 기념, 특별 경품 이벤트! - YouTube",,,,,,,2018. 1. 26.,"9,983",https://www.youtube.com/watch?v=XGuRoo-TXs4&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=8&t=0s
"그랩더기타 코드악보집 ""SONGBOOK 200"" 출시하였습니다! - YouTube",,,,,,,2017. 12. 6.,"39,831",https://www.youtube.com/watch?v=5Qon2WKhxOA&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=9&t=0s
[TEASER] 그랩더기타 코드악보집 12월 7일 출간 확정! 😍 - YouTube,,,,,,,2017. 12. 4.,"5,541",https://www.youtube.com/watch?v=g9NgxozV1Zc&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=10&t=0s
크리스마스 특별 영상! 캐롤 기타 커버 (Christmas Carol Guitar Cover) [바른음악생활] (Eng Sub) - YouTube,,,,,,,2016. 12. 23.,"47,597",https://www.youtube.com/watch?v=tC-jlyR6skg&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=11&t=0s
기타 속으로 들어간 피크 쉽게 빼는법?? [바른음악생활] (Eng Sub) - YouTube,,,,,,,2016. 10. 13.,"48,724",https://www.youtube.com/watch?v=Xl2rMaAoUXg&list=PLHUIPfxIAsYOVJzgTTj1qRjcMrR4yioBG&index=12&t=0s
"
난이도 [ 기 타 리 스 O ]"
워커홀릭 (Workaholic) - 볼빨간 사춘기 (BOL4) [강좌 l Guitar Lesson l Tutorial l 통기타 초보 ] - YouTube,,,,,,,2019. 10. 4.,"21,651",https://www.youtube.com/watch?v=Xtk4FwQ-Xko&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=2&t=0s
안녕 - 폴킴 (호텔 델루나 OST) [통기타 강좌 l 배우기] - YouTube,,,,,,,2019. 9. 19.,"37,653",https://www.youtube.com/watch?v=pOoDFMTg1l8&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=3&t=0s
"모든 날, 모든 순간 - 폴킴(Paul Kim) [강좌 l Guitar Lesson l Tutorial l 통기타 배우기 ] - YouTube",,,,,,,2019. 7. 5.,"101,765",https://www.youtube.com/watch?v=pdMghcTMV74&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=4&t=0s
bad guy - Billie Eilish [강좌 l Guitar Lesson l Tutorial l 통기타 배우기 ] - YouTube,,,,,,,2019. 6. 26.,"37,239",https://www.youtube.com/watch?v=OWGEtPjmiuQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=5&t=0s
주저하는 연인들을 위해 - 잔나비 [강좌 l Guitar Lesson l Tutorial l 기타 배우기] - YouTube,,,,,,,2019. 5. 3.,"68,565",https://www.youtube.com/watch?v=AM31S0sIDYU&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=6&t=0s
당신과는 천천히 - 장범준 [강좌 l Guitar Lesson l Tutorial l 기타 ] - YouTube,,,,,,,2019. 4. 13.,"21,121",https://www.youtube.com/watch?v=TjeIIxbpGB4&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=7&t=0s
[그랩더기타] 소년점프 - MOMMY SON (마미손) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 10. 2.,"21,544",https://www.youtube.com/watch?v=RBlhzk0Onr4&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=8&t=0s
[그랩더기타] 그때 헤어지면 돼 (Only then) -로이킴 (Roy Kim) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 8. 7.,"44,090",https://www.youtube.com/watch?v=NWCk7AS94Ws&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=9&t=0s
[그랩더기타] 뿜뿜 (BBOOM BBOOM) - MOMOLAND (모모랜드) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 2. 20.,"51,688",https://www.youtube.com/watch?v=H6k2z00AFTE&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=10&t=0s
[그랩더기타] Instagram (인스타그램) - DEAN (딘) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2018. 2. 2.,"131,461",https://www.youtube.com/watch?v=jeuucGr7FtU&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=11&t=0s
[그랩더기타] 폰서트 (Phonecert) - 10CM (십센치) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 12. 29.,"143,864",https://www.youtube.com/watch?v=zjlTV0ALJ70&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=12&t=0s
[그랩더기타] 가을 아침 (Autumn Morning) - 아이유 (IU) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 9. 30.,"101,979",https://www.youtube.com/watch?v=XOkuZLx9Hq8&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=13&t=0s
[그랩더기타] 좋니 (Like It) - 윤종신 (Jong Shin Yoon) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 9. 9.,"65,873",https://www.youtube.com/watch?v=8y1hcZ42HPk&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=14&t=0s
[그랩더기타] Dust In The Wind - Kansas (캔자스) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 8. 11.,"97,440",https://www.youtube.com/watch?v=CRTOds9DrQA&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=15&t=0s
[(안)쉬움주의] Get Lucky - Daft Punk (다프트 펑크) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 7. 27.,"64,455",https://www.youtube.com/watch?v=1ERobCWjslM&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=16&t=0s
[그랩더기타] 초록창가 (Green Window) - 악동뮤지션 (AKMU) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 5. 18.,"12,825",https://www.youtube.com/watch?v=ROYhX8zn62A&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=17&t=0s
[그랩더기타] 밤편지 (Through the Night) - 아이유 (IU) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 4. 7.,"173,163",https://www.youtube.com/watch?v=Rjdz66w1K8g&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=18&t=0s
[그랩더기타] KNOCK KNOCK - TWICE (트와이스) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 3. 2.,"35,684",https://www.youtube.com/watch?v=3hhmkQaOUDM&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=19&t=0s
[그랩더기타] Beautiful - 크러쉬 (Crush) '도깨비' OST [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2017. 1. 11.,"273,060",https://www.youtube.com/watch?v=21UKUNdqMiI&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=20&t=0s
[그랩더기타] 에라 모르겠다 (FXXK IT) - 빅뱅 (BIGBANG) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 12. 16.,"25,939",https://www.youtube.com/watch?v=hyTuNm-3bsc&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=21&t=0s
[그랩더기타] 심술 (Grumpy) - 볼빨간 사춘기 (Bolbbalgan 4) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 11. 24.,"106,635",https://www.youtube.com/watch?v=zy5GmC73qvc&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=22&t=0s
[그랩더기타]  이 소설의 끝을 다시 써보려 해 - 한동근 (Han Dong Geun) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 11. 17.,"52,834",https://www.youtube.com/watch?v=JGzv-Mk24qA&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=23&t=0s
[그랩더기타] 우주를 줄게 (Galaxy)  - 볼빨간 사춘기 (BOLBBALGAN4) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 10. 18.,"259,841",https://www.youtube.com/watch?v=6uJwIlwsR_Y&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=24&t=0s
[그랩더기타] 내가 저지른 사랑 - 임창정 (Im Chang Jung) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 9. 8.,"60,452",https://www.youtube.com/watch?v=RYXKprh1Nvo&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=25&t=0s
"[그랩더기타] Ring My Bell ""함부로 애틋하게 (Uncontrollably Fond) OST"" - 수지 (Suzy) [Guitar Tutorial｜기타 강좌] - YouTube",,,,,,,2016. 9. 2.,"35,462",https://www.youtube.com/watch?v=lDqjcgtxkUw&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=26&t=0s
[그랩더기타] 너 그리고 나 (NAVILLERA) - 여자친구 (GFRIEND) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 8. 16.,"31,148",https://www.youtube.com/watch?v=LhK-NpvcfTM&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=27&t=0s
[그랩더기타] 여름밤에 우린 (Summer Night You And I) - 스탠딩에그(Standing EGG) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 8. 9.,"54,507",https://www.youtube.com/watch?v=5WaGdcWY5jo&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=28&t=0s
[그랩더기타] 사람들이 움직이는 게 (How People Move) - 악동뮤지션 (AKMU) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 7. 28.,"16,685",https://www.youtube.com/watch?v=MRmonQ7Xrf0&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=29&t=0s
[그랩더기타] 홍대와 건대 사이 (To Hongdae) - 장범준 (Jang Beom June) [Guitar Tutorial｜기타 강좌] 홍건사 - YouTube,,,,,,,2016. 5. 31.,"68,417",https://www.youtube.com/watch?v=RyCGSEC5-qw&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=30&t=0s
[그랩더기타] 하늘바라기(Hopefully Sky)(Feat. 하림) - 정은지 (Jeong Eun Ji) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 5. 27.,"66,345",https://www.youtube.com/watch?v=NB10hh-N7Xs&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=31&t=0s
[그랩더기타] You Are My Everything - 거미 (Gummy)ㅣ태양의 후예 OST part.4  [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 5. 6.,"52,362",https://www.youtube.com/watch?v=TR-_dd94PVM&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=32&t=0s
[그랩더기타] 거짓말 거짓말 거짓말 (Lie Lie Lie) - 이적 (Lee Juck) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 4. 4.,"26,107",https://www.youtube.com/watch?v=mH3hzCeLIZI&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=33&t=0s
[그랩더기타] 사랑가시 PRICKED (민호&태현) - WINNER (위너) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 3. 18.,"8,500",https://www.youtube.com/watch?v=XAFYF1dPoS8&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=34&t=0s
[그랩더기타] 200% - 악동뮤지션 (AKMU) [Guitar Tutorial｜기타 강좌] - YouTube,,,,,,,2016. 3. 15.,"43,019",https://www.youtube.com/watch?v=G0OEG0nLh4I&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=35&t=0s
[그랩더기타] 봄인가 봐 (Spring Love) - 에릭남 x 웬디(Eric Nam x Wendy) [Guitar Tutorial｜통기타 강좌] - YouTube,,,,,,,2016. 3. 7.,"107,161",https://www.youtube.com/watch?v=QJdofYSDi2Y&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=36&t=0s
[그랩더기타] 널 생각해 (Thinking of You) - 원모어찬스 (One More Chance) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 3. 4.,"65,710",https://www.youtube.com/watch?v=kJVuFjutbYQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=37&t=0s
[그랩더기타]  시간을 달려서(Rough) - 여자친구(GFRIEND) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 2. 26.,"50,902",https://www.youtube.com/watch?v=BdHHEkMvs-w&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=38&t=0s
[그랩더기타] 연애하고 싶다(I WANT TO FALL IN LOVE) - WABLE(와블) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 2. 18.,"5,428",https://www.youtube.com/watch?v=FXK6ajxWX00&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=39&t=0s
[그랩더기타] 혜화동(Hyehwa-Dong) - 박보람(Park Boram) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 2. 15.,"60,481",https://www.youtube.com/watch?v=No0CGosygnU&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=40&t=0s
[그랩더기타] 잊어버리지마(Don't Forget) - 크러쉬(Crush) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 1. 29.,"49,382",https://www.youtube.com/watch?v=lSaYQwQpQnY&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=41&t=0s
[그랩더기타] 북두칠성(The Great Dipper) - 로이킴(Roy Kim) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 1. 18.,"27,835",https://www.youtube.com/watch?v=nnL2K25AerY&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=42&t=0s
[그랩더기타] 사랑은 타이밍 (Love Is Timing) - 버스커버스커(Busker Busker) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2016. 1. 1.,"71,047",https://www.youtube.com/watch?v=1yCNfB7ejPg&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=43&t=0s
"[그랩더기타] 소녀(A Little Girl) - 오혁 (Oh Hyuk),응답하라 1988 ost [Guitar Tutorial/통기타 강좌] - YouTube",,,,,,,2015. 12. 18.,"144,018",https://www.youtube.com/watch?v=Q0jUtKcuego&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=44&t=0s
[그랩더기타] 취중진담 (Drunken Truth) - 김동률 (Kim Dong Ryul) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 12. 11.,"36,807",https://www.youtube.com/watch?v=Kvs1scvdqtA&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=45&t=0s
[그랩더기타] 걱정말아요 그대 (Don't Worry) - 이적(Lee Juck) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 12. 4.,"1,050,410",https://www.youtube.com/watch?v=I99eDM6Zr7o&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=46&t=0s
[그랩더기타] 다행이다 (It's Fortunate) - 이적 (Lee Juck) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 12. 1.,"33,165",https://www.youtube.com/watch?v=211Vv5t56sc&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=47&t=0s
[그랩더기타] 푸르던 (The Shower) - 아이유 (IU) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 11. 2.,"61,931",https://www.youtube.com/watch?v=tGD2ane0VhE&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=48&t=0s
[그랩더기타] 스물셋(Twenty-Three) - 아이유 (IU) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 10. 26.,"23,035",https://www.youtube.com/watch?v=PWo_wncJQPY&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=49&t=0s
[그랩더기타] 스물셋 (Twenty-Three) - 아이유 (IU) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 10. 26.,"1,656",https://www.youtube.com/watch?v=V5rZLzYSVr4&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=50&t=0s
[그랩더기타] 사랑노래 같은 이별노래(Break-up Song Like A Love Song) - 어쿠루브(Acourve) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 10. 21.,"15,499",https://www.youtube.com/watch?v=OcrSd4JysH0&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=51&t=0s
[그랩더기타] Tears In Heaven - Eric Clapton [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 10. 16.,"221,279",https://www.youtube.com/watch?v=qk71whFWsNs&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=52&t=0s
[그랩더기타] 1월부터 6월까지 (From January To June) - 윤종신 (Yoon Jong Shin) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 10. 9.,"42,609",https://www.youtube.com/watch?v=wG8fu6-VY6s&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=53&t=0s
[그랩더기타] 예뻐서(You're Beautiful) - 유승우(Yu Seung Woo) Feat. 루이 of 긱스  [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 9. 18.,"28,323",https://www.youtube.com/watch?v=HonZJdJ41cQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=54&t=0s
"[그랩더기타] 레옹(Leon) - 이유 갓지 않은 이유 (EU GOD-G isn't EU) 박명수, 아이유 [Guitar Tutorial/통기타 강좌] - YouTube",,,,,,,2015. 8. 31.,"44,161",https://www.youtube.com/watch?v=_Oy5Cu0vV3k&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=55&t=0s
[그랩더기타] 자니 (Johnny) - 프라이머리(Primary) Feat.DINAMICDUO [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 8. 27.,"18,777",https://www.youtube.com/watch?v=TKdPC8gebzk&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=56&t=0s
[그랩더기타] If You - 빅뱅 (BIGBANG) [Guitar Tutorial/통기타 강좌] - YouTube,,,,,,,2015. 8. 12.,"362,074",https://www.youtube.com/watch?v=MuMWb48aoxU&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=57&t=0s
[그랩더기타] 와리가리(Comes and Goes) - 혁오(Hyukoh) [Guitar Tutorial/Lesson/통기타 강좌] - YouTube,,,,,,,2015. 7. 23.,"259,085",https://www.youtube.com/watch?v=fO9FkcwMivs&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=58&t=0s
[그랩더기타] 위잉위잉(Wi ing Wi ing) - 혁오(Hyukoh) [Guitar Tutorial/Lesson/통기타 강좌] - YouTube,,,,,,,2015. 7. 22.,"672,295",https://www.youtube.com/watch?v=aqZ1u4GtwzY&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=59&t=0s
[그랩더기타] 첫사랑(First Love) - 버스커 버스커(Busker busker) [Guitar Tutorial/Lesson/통기타/기타 강좌] - YouTube,,,,,,,2015. 7. 20.,"211,767",https://www.youtube.com/watch?v=dFRdgQCXVGQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=60&t=0s
[그랩더기타] Talk - 10CM (십센치) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 7. 2.,"11,895",https://www.youtube.com/watch?v=_2XVLvTPCnA&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=61&t=0s
[그랩더기타] Home - Michael Buble (마이클 부블레) [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 6. 15.,"33,902",https://www.youtube.com/watch?v=OKto6ZpbTaM&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=62&t=0s
[그랩더기타] 바람이 불어오는 곳 - 김광석 [Guitar/기타/강좌/통기타/배우기/주법/독학] - YouTube,,,,,,,2015. 6. 17.,"178,820",https://www.youtube.com/watch?v=GiwpWOvzeCw&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=63&t=0s
[그랩더기타] 오늘밤은 어둠이 무서워요 - 10CM(십센치) [Guitar /기타/강좌/통기타/배우기/독학/연습곡] - YouTube,,,,,,,2015. 6. 12.,"30,164",https://www.youtube.com/watch?v=0cftCkCxIeI&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=64&t=0s
[그랩더기타] 라라라 - 이수영 [Guitar/통기타/배우기/기타/강좌/연습곡/독학/주법/k-pop] - YouTube,,,,,,,2015. 6. 10.,"17,504",https://www.youtube.com/watch?v=290_W01ObgA&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=65&t=0s
[그랩더기타] 밤(Night) - 버스커버스커(Busker Busker) [Guitar/기타/통기타/배우기/강좌/독학] - YouTube,,,,,,,2015. 6. 4.,"41,556",https://www.youtube.com/watch?v=sMpIl-HmXYQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=66&t=0s
[그랩더기타] 마음(Heart) - 아이유(IU) [Guitar Tutorial/기타강좌/통기타/배우기/독학/레슨/k-pop] - YouTube,,,,,,,2015. 5. 25.,"70,305",https://www.youtube.com/watch?v=tRrWGv9gyY8&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=67&t=0s
[그랩더기타] Crescendo(크레센도) - 악동뮤지션(AKMU) [Guitar tutorial 통기타 강좌 레슨 배우기 독학 주법 k-pop] - YouTube,,,,,,,2015. 5. 21.,"31,229",https://www.youtube.com/watch?v=elcxKJgUtOQ&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=68&t=0s
[그랩더기타] 본능적으로 - 강승윤 (슈퍼스타 K2) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2015. 5. 14.,"52,812",https://www.youtube.com/watch?v=oHl44nkKOnk&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=69&t=0s
안녕들 한가요 - 이재훈 [Guitar Lesson 기타 강좌] - YouTube,,,,,,,2014. 12. 22.,"3,457",https://www.youtube.com/watch?v=F-xRpcyWfpc&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=70&t=0s
매일밤(Every Night) - EXID (Original Steps) [Guitar Tutorial 기타 강좌] - YouTube,,,,,,,2014. 12. 11.,"21,484",https://www.youtube.com/watch?v=NUlGXhCtv4k&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=71&t=0s
[그랩더기타] It's Over - Eddy Kim(에디킴) [Guitar Tutorial 기타 레슨] - YouTube,,,,,,,2015. 2. 4.,"18,444",https://www.youtube.com/watch?v=FPdsIwGqNNc&list=PLHUIPfxIAsYPH5N3icuvL0No2IWZu2qbf&index=72&t=0s
